xx,yy,latitude,longitude,percentage,bezirk
129,24,52.625853959595,13.379871662888,5,Pankow
143,24,52.6239312520753,13.4314758348729,5,Pankow
155,24,52.6222653683273,13.475703305803,1,Pankow
162,24,52.6212859957765,13.5015006524201,1,Pankow
156,24,52.6221258011093,13.4793887320934,2,Pankow
159,24,52.6217064131496,13.4904448289928,2,Pankow
157,24,52.6219861195056,13.4830741280715,4,Pankow
161,24,52.6214262492765,13.497815408371,2,Pankow
163,24,52.6211456279037,13.50518586601,2,Pankow
158,24,52.6218463235183,13.4867594937128,3,Pankow
160,24,52.6215663884016,13.494130133887,3,Pankow
101,25,52.6273925915103,13.2764272318792,5,Reinickendorf
102,25,52.6272592150096,13.2801140714701,5,Reinickendorf
103,25,52.6271257240187,13.2838008820782,5,Reinickendorf
106,25,52.6267245641253,13.29486113976,5,Reinickendorf
111,25,52.6260536746911,13.3132943206151,5,Reinickendorf
112,25,52.6259191533811,13.316980869273,5,Reinickendorf
134,25,52.6229307274541,13.3980775015273,1,Pankow
136,25,52.6226563058695,13.4054492121337,1,Pankow
139,25,52.6222438153533,13.4165065543545,1,Pankow
138,25,52.6223814266078,13.4128208034721,2,Pankow
105,25,52.6268583985745,13.2911744162477,3,Reinickendorf
108,25,52.6264565517831,13.302234499517,3,Reinickendorf
113,25,52.6257845176015,13.3206673887025,3,Reinickendorf
98,25,52.6277920340504,13.2653665394551,4,Reinickendorf
99,25,52.6276590010327,13.2690534658471,4,Reinickendorf
100,25,52.6275258535187,13.27274036333,4,Reinickendorf
104,25,52.6269921185397,13.2874876636789,4,Reinickendorf
107,25,52.6265906151942,13.2985478341913,4,Reinickendorf
109,25,52.6263223738942,13.3059211357125,4,Reinickendorf
110,25,52.6261880815295,13.3096077427534,4,Reinickendorf
114,25,52.6256497673545,13.3243538788792,4,Reinickendorf
115,25,52.625514902642,13.3280403397785,4,Reinickendorf
156,25,52.61988692059,13.4791597261092,3,Pankow
158,25,52.6196074654942,13.4865301139859,3,Pankow
159,25,52.6194675663868,13.4902152624026,3,Pankow
160,25,52.6193275529093,13.4939003804388,3,Pankow
140,25,52.622106089686,13.4201922753464,1,Pankow
155,25,52.620026476574,13.4754744866981,2,Pankow
157,25,52.6197472502293,13.4828449352133,2,Pankow
162,25,52.6190471828525,13.5012705252719,2,Pankow
161,25,52.6191874250638,13.4975854680701,3,Pankow
100,26,52.6252863564896,13.2725218594987,5,Reinickendorf
101,26,52.625153105211,13.2762085409067,5,Reinickendorf
102,26,52.6250197394493,13.2798951933615,5,Reinickendorf
103,26,52.6248862592066,13.2835818168385,5,Reinickendorf
106,26,52.6244851316126,13.2946415131578,5,Reinickendorf
87,26,52.6270082042144,13.2245923776306,1,Reinickendorf
88,26,52.6268764414027,13.2282794331949,2,Reinickendorf
90,26,52.6266125722523,13.2356534583974,3,Reinickendorf
91,26,52.6264804659177,13.2393404279863,3,Reinickendorf
89,26,52.6267445640814,13.2319664601254,4,Reinickendorf
108,26,52.624217140849,13.3020144986987,4,Reinickendorf
109,26,52.6240829737632,13.3057009477939,4,Reinickendorf
110,26,52.6239486922107,13.3093873677395,4,Reinickendorf
111,26,52.6238142961937,13.313073758511,4,Reinickendorf
112,26,52.6236797857142,13.3167601200839,4,Reinickendorf
113,26,52.6235451607743,13.3204464524336,4,Reinickendorf
92,26,52.6263482450795,13.2430273688677,3,Reinickendorf
99,26,52.6254194932829,13.2688351491622,3,Reinickendorf
105,26,52.6246189552862,13.2909549767613,3,Reinickendorf
107,26,52.6243511934662,13.2983280204785,3,Reinickendorf
114,26,52.6234104213761,13.3241327555356,5,Reinickendorf
116,26,52.6231405992129,13.3315052738983,5,Reinickendorf
119,26,52.6227350075827,13.342563831471,5,Reinickendorf
124,26,52.6220567326432,13.3609941725333,5,Reinickendorf
153,26,52.618066329662,13.4678755018515,5,Pankow
144,26,52.6193150266687,13.4347081267456,3,Pankow
131,26,52.6211023415006,13.3867954095965,1,Pankow
133,26,52.6208286284992,13.3941669247795,1,Pankow
140,26,52.6198670289871,13.419966289879,1,Pankow
152,26,52.618205531298,13.4641903585372,3,Pankow
154,26,52.6179270136521,13.4715606149376,3,Pankow
141,26,52.6197292000046,13.4236517940216,1,Pankow
142,26,52.6195912566227,13.4273372682299,1,Pankow
143,26,52.6194531988434,13.4310227124794,1,Pankow
115,26,52.6232755675216,13.3278190293654,4,Reinickendorf
118,26,52.6228703192414,13.3388776749757,4,Reinickendorf
123,26,52.6221926165103,13.3573081632579,4,Reinickendorf
148,26,52.6187611940602,13.4494494834875,1,Pankow
149,26,52.6186224499412,13.4531347474698,1,Pankow
132,26,52.6209655422092,13.3904811820448,2,Pankow
134,26,52.6206916003728,13.3978526377759,2,Pankow
138,26,52.6201423437449,13.4125951918891,2,Pankow
139,26,52.6200047435678,13.4162807558267,2,Pankow
145,26,52.619176740101,13.438393511004,2,Pankow
156,26,52.6176480385191,13.4789307503272,2,Pankow
157,26,52.6175083794004,13.4826157725817,2,Pankow
158,26,52.6173686059163,13.4863007645101,2,Pankow
160,26,52.6170887158609,13.4936706572904,2,Pankow
159,26,52.6172287180691,13.4899857260878,3,Pankow
161,26,52.6169485992939,13.4973555580935,3,Pankow
162,26,52.6168083683702,13.5010404284724,3,Pankow
87,27,52.6247685670554,13.2243763356066,5,Reinickendorf
108,27,52.6219777284172,13.3017945269044,5,Reinickendorf
109,27,52.6218435721333,13.3054807889237,5,Reinickendorf
110,27,52.621709301392,13.3091670217985,5,Reinickendorf
112,27,52.6214404165452,13.3165394000167,5,Reinickendorf
123,27,52.6199533670685,13.3570853858648,5,Reinickendorf
124,27,52.6198174941407,13.3607712081416,5,Reinickendorf
146,27,52.6167993436147,13.4418517881889,5,Pankow
150,27,52.6162446405647,13.4565921567995,5,Pankow
157,27,52.6152695070189,13.4823866401714,5,Pankow
117,27,52.6207662015674,13.3349698338172,1,Reinickendorf
130,27,52.6189998536958,13.3828855211846,1,Pankow
131,27,52.6188631798283,13.38657113636,1,Pankow
134,27,52.618452471765,13.3976278036841,1,Pankow
137,27,52.6180407340548,13.4086842031906,1,Pankow
140,27,52.6176279667549,13.4197403342179,1,Pankow
141,27,52.617490148867,13.4234256514507,1,Pankow
142,27,52.6173522165888,13.4271109387543,1,Pankow
148,27,52.6165222208406,13.4492220326952,1,Pankow
149,27,52.6163834878893,13.4529071098098,1,Pankow
153,27,52.6158274123722,13.4676471167739,1,Pankow
154,27,52.6156881075757,13.4713320430188,1,Pankow
132,27,52.6187263915493,13.3902567218513,2,Pankow
88,27,52.6246368148534,13.2280632039883,4,Reinickendorf
89,27,52.624504948151,13.2317500437413,4,Reinickendorf
90,27,52.62437296695,13.2354368548408,4,Reinickendorf
91,27,52.6242408712526,13.2391236372624,4,Reinickendorf
93,27,52.6239763363765,13.2464971159733,4,Reinickendorf
107,27,52.6221117702415,13.2981082357652,4,Reinickendorf
111,27,52.6215749161952,13.3128532255044,4,Reinickendorf
113,27,52.6213058024438,13.320225545311,4,Reinickendorf
118,27,52.6206310152409,13.3386558326533,4,Reinickendorf
122,27,52.6200891255681,13.3533995341001,4,Reinickendorf
155,27,52.6155486884165,13.4750169390164,4,Pankow
133,27,52.6185894888608,13.3939422776342,2,Pankow
138,27,52.6179032593509,13.4123696100634,2,Pankow
139,27,52.6177656702502,13.4160549870807,2,Pankow
143,27,52.6172141699223,13.4307961961045,2,Pankow
145,27,52.6169377334331,13.4381666208463,2,Pankow
152,27,52.615966602804,13.463962160306,2,Pankow
156,27,52.6154091548969,13.4787018047421,2,Pankow
92,27,52.6241086610608,13.2428103909814,3,Reinickendorf
105,27,52.6223795105033,13.2907355662254,3,Reinickendorf
106,27,52.6222456976043,13.2944219155307,3,Reinickendorf
144,27,52.6170760088697,13.4344814234767,3,Pankow
158,27,52.6151297447848,13.4860714452799,3,Pankow
159,27,52.6149898681966,13.4897562200431,2,Pankow
161,27,52.6147097719669,13.4971256784357,2,Pankow
160,27,52.6148498772566,13.4934409644366,4,Pankow
89,28,52.6222653307436,13.231533655911,5,Reinickendorf
90,28,52.6221333601696,13.2352202798625,5,Reinickendorf
107,28,52.6198723455203,13.2978884800463,5,Reinickendorf
